Azure Active Directory（Azure AD）,日本マイクロソフト株式会社,IT/通信/インターネット系,東京都港区港南２丁目１６−３ 品川グランドセントラルタワー,,,1000人以上,,,[]
ROBOT ID,ナレッジスイート株式会社,IT/通信/インターネット系,東京都港区愛宕二丁目5番1号 愛宕グリーンヒルズMORIタワー　38F,"681,106,000",稲葉 雄一,51～100人,http://ksj.co.jp/,2006年10月,"['Knowledge Suite', 'GEOCRM.com', 'ラクリエ求人', 'VCRM']"
iDoperation,ＮＴＴテクノクロス株式会社,IT/通信/インターネット系,東京都港区芝浦3-4-1 グランパークタワー15階,,,1000人以上,,,[]
アカンサス,NTTテクノクロス株式会社,IT/通信/インターネット系,東京都港区芝浦3-4-1　グランパークタワー 15階,5 億円,串間 和彦,1000人以上,,1985年7月,[]
infoScoop x Digital Workforce,株式会社ユニリタ,IT/通信/インターネット系,東京都港区港南2-15-1 品川インターシティA棟,"13億3,000万円",北野　裕行,201～300人,https://www.unirita.co.jp/,1982年5月,"['LMIS', 'infoScoop x Digital Workforce', 'Growwwing']"
COMPANY Identity Management,株式会社Works Human Intelligence,IT/通信/インターネット系,東京都港区赤坂1-12-32,,,1000人以上,,,"['COMPANY 人事管理システム', 'COMPANY 給与計算システム', 'COMPANY 申請ワークフロー・情報公開システム', 'COMPANY 勤怠管理システム', 'COMPANY 要員分析システム', 'COMPANY 人材開発システム', 'COMPANY 雇用手続管理システム']"
AccessMatrix USO,株式会社ハイ・アベイラビリティ・システムズ,IT/通信/インターネット系,東京都港区芝浦４－１３－２３　ＭＳ芝浦ビル２Ｆ,161百万円,鈴木 健二,201～300人,https://www.ha-sys.co.jp,1985年11月,['AccessMatrix USO']
メタップスクラウド,株式会社メタップス,IT/通信/インターネット系,東京都港区三田１丁目４−１ 住友不動産麻布十番ビル3F,54億円,山﨑祐一郎,301～500人,https://metaps.com/ja/,2007年9月,"['Metaps Analytics', 'Metaps Analytics']"
特権アクセスゲート,三菱総研ＤＣＳ株式会社,IT/通信/インターネット系,東京都品川区東品川四丁目１２番２号　品川シーサイドウエストタワー,"60億5,935万円",松下　岳彦,1000人以上,https://www.dcs.co.jp/,1970年7月,['FQ-MA']
トラスト・ログインby GMO,GMOグローバルサイン株式会社,IT/通信/インターネット系,東京都道玄坂1-2-3 渋谷フクラス,"3億5,664万円",中條　一郎,501～1000人,,2003年4月,[]
FQ-MA,三菱総研ＤＣＳ株式会社,IT/通信/インターネット系,東京都品川区東品川四丁目１２番２号　品川シーサイドウエストタワー,"60億5,935万円",松下　岳彦,1000人以上,https://www.dcs.co.jp/,1970年7月,['特権アクセスゲート']
AccessMatrix USO,株式会社ハイ・アベイラビリティ・システムズ,IT/通信/インターネット系,東京都港区芝浦４－１３－２３　ＭＳ芝浦ビル２Ｆ,161百万円,鈴木 健二,201～300人,https://www.ha-sys.co.jp,1985年11月,[]
infoScoop x Digital Workforce,株式会社ユニリタ,IT/通信/インターネット系,東京都港区港南2-15-1 品川インターシティA棟,"13億3,000万円",北野　裕行,201～300人,https://www.unirita.co.jp/,1982年5月,"['LMIS', 'infoScoop x Digital Workforce', 'Growwwing']"
AuthPoint,株式会社デジタルスフィア,IT/通信/インターネット系,東京都千代田区神田須田町一丁目２８番地フォーラス神田５階,"2,200万円",宮野　浩一,11～30人,,2005年5月,"['Qlik Sense', 'デジタルスフィア Assembly ERP', 'デジタルスフィアA‐R‐S', 'Basix', 'Basix']"
V-FRONT,株式会社ブリッジーズ,IT/通信/インターネット系,東京都港区虎ノ門2－7－10,,,2～10人,,,['SaniTOX']
LACクラウドWAF監視・運用サービス,,,,,,,,,
Trend Micro Deep Security,,,,,,,,,
SITE PATROL CLOUD,アットシグナル株式会社セキュリティ事業部,IT/通信/インターネット系,東京都港区新橋２－２０－１５　新橋駅前ビル１号館　６階,7375万,竹迫一郎,11～30人,https://www.at-signal.jp,2011年5月,[]
System Answer G3,,,,,,,,,
CloudSmartGate,メディアマート株式会社,IT/通信/インターネット系,東京都千代田区九段北1-13-5　ヒューリック九段ビル8F,,多田　慶太,101～200人,,1998年1月,['V-SQUARE']
e-mining,,,,,,,,,
Limelight Cloud Security Service,,,,,,,,,
SiteLock,GMOクラウド株式会社,IT/通信/インターネット系,東京都渋谷区桜丘町26番1号　セルリアンタワー,"9億1,690万円",青山　満,51～100人,,1993年12月,"['シンプルメール', 'torocca!']"
ネットワークセキュリティ診断アドバンスサービス,株式会社ベルウクリエイティブ,IT/通信/インターネット系,東京都中央区日本橋人形町3-3-9 久米ビル5F,800万円,大和田　利郎,2～10人,,2005年6月,['ParnaWall']
脆弱性TODAY,株式会社ＧＲＣＳ,コンサルティング・専門サービス,東京都千代田区五番町１－９ＭＧ市ヶ谷ビルディング９Ｆ,132百万円,佐々木慈和,51～100人,,2005年3月,[]
DIT Security,デジタル・インフォメーション・テクノロジー株式会社,IT/通信/インターネット系,東京都中央区八丁堀４－５－４ＦＯＲＥＣＡＳＴ桜橋５Ｆ,4億5315万円,市川　聡,501～1000人,,2002年1月,[]
SECURE-AID,株式会社アールワークス　(阪急阪神東宝グループ）,IT/通信/インターネット系,東京都新宿区揚場町1-18 飯田橋ビル6F,"4億2,540万円",池田 豊,51～100人,,1985年5月,['SECURE-ARGUS']
SECURE-ARGUS,株式会社アールワークス　(阪急阪神東宝グループ）,IT/通信/インターネット系,東京都新宿区揚場町1-18 飯田橋ビル6F,"4億2,540万円",池田 豊,51～100人,,1985年5月,['SECURE-AID']
ホームページ健康診断 - セキュリティ対策の第一歩の位置づけの脆弱性診断,株式会社ロードマップ,IT/通信/インターネット系,東京都豊島区南池袋2-12-1 佐伯池袋ビル2階,1000万円,石川 真実,2～10人,,2012年8月,[]
セキュリティ脆弱性診断サービス,株式会社セキュアイノベーション,IT/通信/インターネット系,沖縄県那覇市上之屋1丁目18番36号 　沖縄映像センタービル3F,"8,100万円（資本金5600万円、資本準備金2500万円）",栗田 智明,31～50人,,2015年10月,"['secuWAF', 'EISS']"
標的型攻撃メール訓練,株式会社システナ,IT/通信/インターネット系,東京都港区海岸1丁目2番20号　汐留ビルディング 14F,"15億1,375万円（2020年4月1日現在）",三浦　賢治,1000人以上,,1983年3月,"['フィッシング・BEC訓練', 'Click-Learn', '在宅ワーク時・セキュリティ意識向上eラーニング', 'Zoom徹底活用トレーニング', 'クラウド特化型RPA導入サポート', '新ビジネス導入支援', 'チャットツール利用ヘルプデスクサポート', '自動化導入支援サービス（RPA・マクロ）', 'Azure AD 導入支援サービス', 'オンラインイベント～運営サポートサービス～', 'GIGAスクール構想サポート', 'Office 365 QA自動応答サービス（CoCobox）', 'Microsoft Teams・SharePoint管理者向け導入サポート', 'Power Automate導入・活用支援サービス']"
Sreake Security（スリークセキュリティ）,スリーシェイク,IT/通信/インターネット系,東京都新宿区大京町22-1グランファースト新宿御苑3F・4F,,代表取締役社長　吉田 拓真,31～50人,https://3-shake.com/,,['Reckoner']
RayAegis,株式会社アリス,IT/通信/インターネット系,東京都新宿区西新宿１－２６－２新宿野村ビル１０階,4000万円,小林昭伍,101～200人,https://www.aris-kk.co.jp/,2001年6月,['CloudCoffer']
ImmuniWeb,Ｔａｎａａｋｋ株式会社,コンサルティング・専門サービス,東京都千代田区丸の内２丁目３番２号１階,1億円,田中翔一朗,11～30人,https://tanaakk.co.jp,2013年7月,[]
Akerun,株式会社フォトシンス,IT/通信/インターネット系,東京都港区芝5-29-11 G-BASE田町15階,,河瀬 航大,101～200人,https://photosynth.co.jp/,2014年9月,[]
bitlock Starter Kit,株式会社ビットキー,IT/通信/インターネット系,東京都中央区京橋3-1-1 東京スクエアガーデン9F,"資本金 9,036,920,300円※2021年4年28日 現在 資本準備金含む",江尻 祐樹,201～300人,,2018年5月,['bitreception']
RemoteLOCK,株式会社 構造計画研究所,IT/通信/インターネット系,東京都東京都中野区中央1-38-1,"1,010百万円",服部 正太,501～1000人,,1959年5月,['RemoteLOCK OfficeUP']
ALLIGATE,株式会社アート,メーカー/製造系,東京都品川区東五反田1-25-11 五反田一丁目イーストビル,"4,236万円",関本祥文,101～200人,https://www.art-japan.co.jp/,2003年8月,[]
RemoteLOCK OfficeUP,株式会社 構造計画研究所,IT/通信/インターネット系,東京都東京都中野区中央1-38-1,"1,010百万円",服部 正太,501～1000人,,1959年5月,['RemoteLOCK']
Paシリーズ,,,,,,,,,
SonicWall ワイヤレス ネットワークセキュリティ,ソニックウォール株式会社,IT/通信/インターネット系,東京都千代田区内幸町１－５－２ 内幸町平和ビル２０F,,,501～1000人,,,"['SonicWall ファイアウォール', 'SonicWall セキュアモバイルアクセス']"
おまかせサイバーみまもり,東日本電信電話株式会社,IT/通信/インターネット系,東京都新宿区西新宿3-19-2,"3,350億円",井上　福造,1000人以上,,1999年7月,"['まるらくオフィス', 'ひかりクラウドPBX', 'AIよみと～る']"
DARKTRACE Enterprise Immune System,株式会社サムライズ,IT/通信/インターネット系,東京都品川区大崎1-6-4新大崎勧業ビル10F,4450万円,谷　利太郎,31～50人,,2006年7月,"['GoodData', 'AppDynamics', 'Capy', 'Instana']"
MSS for UTM,SBテクノロジー株式会社,IT/通信/インターネット系,東京都新宿区新宿6-27-30 新宿イーストサイドスクエア17F,"1,176百万円",阿多 親市,1000人以上,https://www.softbanktech.co.jp/,1990年10月,['MSS for Imperva Incapsula']
DIT Security,デジタル・インフォメーション・テクノロジー株式会社,IT/通信/インターネット系,東京都中央区八丁堀４－５－４ＦＯＲＥＣＡＳＴ桜橋５Ｆ,4億5315万円,市川　聡,501～1000人,,2002年1月,['DIT Security']
SCT SECURE,三和コムテック株式会社,IT/通信/インターネット系,東京都,,,31～50人,,,[]
AiSTRIX,株式会社朝日ネット,IT/通信/インターネット系,東京都中央区銀座4-12-15 　歌舞伎座タワー21階,"6億3,048万円",土方 次郎,101～200人,,1990年4月,[]
ピタット給与,株式会社アックスコンサルティング,コンサルティング・専門サービス,東京都渋谷区恵比寿1-19-15 ウノサワ東急ビル３Ｆ,"9,000万円",広瀬　元義,101～200人,,1988年8月,['アックスコンサルティングの経理業務のアウトソーシング']
NOC給与計算アウトソーシング,NOCアウトソーシング＆コンサルティング株式会社,コンサルティング・専門サービス,東京都千代田区麹町5-1-1,1億円,澤登　哲也,1000人以上,,1988年11月,"['NOC RPAサービス (WinActor)', 'NOC社内システム運用管理業務トータルサポートサービス', 'NOC総務アウトソーシングサービス']"
イージーネットの給与計算アウトソーシング,株式会社イージーネット・社会保険労務士法人イージーネット,コンサルティング・専門サービス,東京都千代田区丸の内二丁目2番1号6階,500万円,井餘田　和徳,11～30人,https://eg-net.com/,2003年5月,[]
フロンティア社会保険労務士法人の給与計算・社会保険業務代行,フロンティア社会保険労務士法人,コンサルティング・専門サービス,東京都港区芝5-33-1森永ﾌﾟﾗｻﾞﾋﾞﾙ本館12Ｆ,,,2～10人,,,[]
給与計算代行サービス,税理士法人YFPクレア,コンサルティング・専門サービス,東京都新宿区四谷4－1細井ビル６F,,柳田　幸紀,51～100人,,2010年1月,[]
エスネットワークスの給与アウトソーシング,社会保険労務士法人エスネットワークス,コンサルティング・専門サービス,東京都千代田区丸の内1丁目8番1号丸の内トラストタワーN館15F,,代表理事 栗原和隆,11～30人,,2008年6月,[]
エムザス,エムザス株式会社,コンサルティング・専門サービス,大阪府大阪市中央区内平野町1丁目5番5号 日宝内平野町ビル,9621万円,前野睦,31～50人,,2000年1月,[]
Wheat Accounting,株式会社ウィート,コンサルティング・専門サービス,東京都港区虎ノ門３丁目８番２５号日総第２３ビル,100万円,佃　誠吾,2～10人,,2019年5月,[]
BOD人事給与アウトソーシングサービス,株式会社BOD,コンサルティング・専門サービス,東京都豊島区南池袋2-49-7　池袋パークビル,1億円（資本準備金含）,田中 大善,501～1000人,https://www.bod-grp.com,2017年1月,['RPA活用支援サービス']
アイエーピーの給与計算アウトソーシング,株式会社アイエーピー,コンサルティング・専門サービス,東京都千代田区麹町1-6-9　DIK麹町ビル2D,500,,11～30人,,2015年10月,['アイエーピーの経理代行サービス']
ペイロールの給与計算業務アウトソーシング,株式会社ペイロール,サービス/外食/レジャー系,東京都江東区有明３－５－７ＴＯＣ有明イーストタワー１１階・１２階,,,501～1000人,https://www.payroll.co.jp/,1989年4月,[]
人事給与サービス,株式会社ジャパン・ビジネス・サービス,コンサルティング・専門サービス,東京都江東区富岡二丁目9番11号,1億円,絵内　茂樹,501～1000人,,1997年4月,[]
フルキャストの給与計算代行サービス,株式会社フルキャストホールディングス,サービス/外食/レジャー系,東京都品川区西五反田8-9-5,"27億8,000万円",坂巻一樹,1000人以上,https://www.fullcastholdings.co.jp/,1990年9月,[]
トライアンフの給与計算アウトソーシング,株式会社トライアンフ,コンサルティング・専門サービス,東京都渋谷区東3丁目16－3 エフ・ニッセイ恵比寿ビル 1F,,,101～200人,,,"['CUBIC適性検査 TRIUMPH ver.', 'CUBIC適性検査 TRIUMPH ver.']"
BALES,スマートキャンプ株式会社,IT/通信/インターネット系,東京都港区三田3-13-16 三田43MTビル13階,"100,000,000円",古橋 智史,101～200人,https://smartcamp.co.jp/,2014年6月,"['BOXIL', 'BALES', 'Zoom', 'BOXIL Ads', 'BALES CLOUD', 'インサイドセールス業界レポート2019 by スマートキャンプ', 'BOXIL BIZ DEEP', 'バックオフィス「ペーパーレス化」完全ガイド by BOXIL SaaS', 'Lead Brizzy', 'SaaS業界レポート2020', 'インサイドセールス業界レポート2020 by スマートキャンプ', 'Google Workspace', 'ERPポジショニングマップ by BOXIL SaaS', 'BALES CLOUD', 'SaaS業界レポート2021速報版']"
g-wicの女性スタッフによる営業支援,株式会社g-wic,コンサルティング・専門サービス,東京都渋谷区渋谷2-9-9 SANWA青山Bldg.5階,100万円,豊島愛華,2～10人,https://g-wic.jp/,2011年6月,[]
g-wicの展示会営業支援,株式会社g-wic,コンサルティング・専門サービス,東京都渋谷区渋谷2-9-9 SANWA青山Bldg.5階,100万円,豊島愛華,2～10人,https://g-wic.jp/,2011年6月,['g-wicの女性スタッフによる営業支援']
g-wicの交流会出席代行,株式会社g-wic,コンサルティング・専門サービス,東京都渋谷区渋谷2-9-9 SANWA青山Bldg.5階,100万円,豊島愛華,2～10人,https://g-wic.jp/,2011年6月,['g-wicの女性スタッフによる営業支援']
APOLLO SALES,株式会社Onion,IT/通信/インターネット系,東京都渋谷区渋谷2-6-11花門ビル 3F,"274,500,000円(資本準備金含む)",川村 亮介,11～30人,,2016年4月,['APOLLO SALES']
GeAIne,エッジテクノロジー株式会社,IT/通信/インターネット系,東京都港区東新橋2-12-1 PMO東新橋2F,,,51～100人,,,[]
Lancers Assistant,ランサーズ株式会社,IT/通信/インターネット系,東京都渋谷区渋谷３丁目１０－１３　ＴＯＫＹＵ　ＲＥＩＴ渋谷Ｒビル　９Ｆ,"1,431百万円（資本準備金を含む）",秋好 陽介,101～200人,https://www.lancers.co.jp/,2008年4月,"['Lancers Assistant', 'Lancers Assistant', 'Lancers Assistant']"
アースリンクのインサイドセールス代行,株式会社アースリンク,IT/通信/インターネット系,東京都多摩市永山１－５べルフﾞ永山５階,"1,586万円",宮下 慶太,31～50人,,1997年6月,['SakuraOutbound']
営業支援サービス「Seiyaku」,株式会社ウィルオブ・ワーク,サービス/外食/レジャー系,東京都新宿区新宿三丁目１番２４号京王新宿三丁目ビル３階,"9,900万円",告野 崇,1000人以上,https://willof-work.co.jp/corp/aboutus/,1997年1月,[]
ファンベストの戦略的営業アウトソーシング,株式会社ファンベスト,コンサルティング・専門サービス,東京都新宿区新宿4-3-17 FORECAST新宿SOUTHビル6階,1000万円,藤間亮太郎,101～200人,,2015年8月,[]
トライプスの戦略的ソリューション営業,株式会社トライプス,コンサルティング・専門サービス,東京都港区港南2-16-4　品川グランドセントラルタワー8F,,中谷大介,2～10人,,2017年10月,[]
セールスプロセスアウトソーシング,株式会社Surpass,コンサルティング・専門サービス,東京都品川区西五反田７－２０－９KDX西五反田ビル3階,"131,546,800円（準備金含む）",石原亮子,101～200人,https://surpass-star.com/company.html,2008年8月,['セールスプロセスアウトソーシング']
squadia,株式会社ソフトフロントDevelopment Service,IT/通信/インターネット系,東京都千代田区永田町2丁目17番3号,,,2～10人,,,[]
バリラボ,バリスタ株式会社,IT/通信/インターネット系,東京都豊島区巣鴨１−９−１グランド東邦ビル１F,,羽根井豊,11～30人,,2010年6月,[]
日商エレクトロニクスベトナム,Nissho Electronics Vietnam Company Limited,IT/通信/インターネット系,海外ベトナム（ハノイ）,"1,150,000 USドル",長谷川　健,51～100人,,2011年8月,[]
Allgrow,オルグロー株式会社,IT/通信/インターネット系,東京都渋谷区神泉町10-10VORT渋谷神泉ビル6階,1億円,塩田英司,101～200人,,2012年6月,[]
スマラボ,株式会社アイディーエス,IT/通信/インターネット系,東京都港区三田3-2-8 Net.2三田ビル2F,"10,000,000円",中野 貴志,101～200人,https://www.ids.co.jp/,1996年12月,[]
IVSのオフショア開発,インディビジュアルシステムズ株式会社,IT/通信/インターネット系,東京都新宿区高田馬場2-10-18-101,,浅井 崇氏,201～300人,,2002年1月,[]
AG Tech Lab,anyenv株式会社,IT/通信/インターネット系,東京都渋谷区宇田川町33-7 アイ・アンド・イー渋谷ビル4F,,八並嶺一,31～50人,https://www.anyenv-inc.com/,,[]
PRO×SHORE,株式会社ProVision,IT/通信/インターネット系,神奈川県横浜市西区みなとみらい2-2-1横浜ランドマークタワー40F,"8,500万円",佐藤瞳,501～1000人,,2005年4月,"['PRO×BoT', 'PRO×cierge']"
プライムハイブリッド,株式会社プライムスタイル,IT/通信/インターネット系,東京都東京都新宿区早稲田鶴巻町5131 早稲田大学研究開発センター（121号館）602-A,,奥田　聡,51～100人,,2004年7月,[]
BALES,スマートキャンプ株式会社,IT/通信/インターネット系,東京都港区三田3-13-16 三田43MTビル13階,"100,000,000円",古橋 智史,101～200人,https://smartcamp.co.jp/,2014年6月,"['BOXIL', 'Zoom', 'BOXIL Ads', 'BALES CLOUD', 'インサイドセールス業界レポート2019 by スマートキャンプ', 'BOXIL BIZ DEEP', 'バックオフィス「ペーパーレス化」完全ガイド by BOXIL SaaS', 'Lead Brizzy', 'SaaS業界レポート2020', 'インサイドセールス業界レポート2020 by スマートキャンプ', 'Google Workspace', 'ERPポジショニングマップ by BOXIL SaaS', 'BALES CLOUD', 'SaaS業界レポート2021速報版']"
g-wicの女性スタッフによる営業支援,株式会社g-wic,コンサルティング・専門サービス,東京都渋谷区渋谷2-9-9 SANWA青山Bldg.5階,100万円,豊島愛華,2～10人,https://g-wic.jp/,2011年6月,['g-wicの女性スタッフによる営業支援']
g-wicの展示会営業支援,株式会社g-wic,コンサルティング・専門サービス,東京都渋谷区渋谷2-9-9 SANWA青山Bldg.5階,100万円,豊島愛華,2～10人,https://g-wic.jp/,2011年6月,['g-wicの女性スタッフによる営業支援']
g-wicの交流会出席代行,株式会社g-wic,コンサルティング・専門サービス,東京都渋谷区渋谷2-9-9 SANWA青山Bldg.5階,100万円,豊島愛華,2～10人,https://g-wic.jp/,2011年6月,['g-wicの女性スタッフによる営業支援']
営業支援サービス「Seiyaku」,株式会社ウィルオブ・ワーク,サービス/外食/レジャー系,東京都新宿区新宿三丁目１番２４号京王新宿三丁目ビル３階,"9,900万円",告野 崇,1000人以上,https://willof-work.co.jp/corp/aboutus/,1997年1月,['営業支援サービス「Seiyaku」']
セールスプロセスアウトソーシング,株式会社Surpass,コンサルティング・専門サービス,東京都品川区西五反田７－２０－９KDX西五反田ビル3階,"131,546,800円（準備金含む）",石原亮子,101～200人,https://surpass-star.com/company.html,2008年8月,['セールスプロセスアウトソーシング']
MerryBiz,メリービズ株式会社,IT/通信/インターネット系,東京都中央区日本橋本町4丁目15番1号 タカコービル6F,"321,969,500円",工藤博樹,2～10人,,2011年7月,[]
アックスコンサルティングの経理業務のアウトソーシング,株式会社アックスコンサルティング,コンサルティング・専門サービス,東京都渋谷区恵比寿1-19-15 ウノサワ東急ビル３Ｆ,"9,000万円",広瀬　元義,101～200人,,1988年8月,['ピタット給与']
トップワン経理代行センター,株式会社TOP ONE,コンサルティング・専門サービス,東京都国立市東1-4-20　イーストワン国立2F,,大石豊司,31～50人,,2010年1月,[]
アイエーピーの経理代行サービス,株式会社アイエーピー,コンサルティング・専門サービス,東京都千代田区麹町1-6-9　DIK麹町ビル2D,500,,11～30人,,2015年10月,['アイエーピーの給与計算アウトソーシング']
INVOICE POST,株式会社BEARTAIL,IT/通信/インターネット系,東京都千代田区神田駿河台2-2 御茶ノ水杏雲ビル 5階,100百万円,黒崎 賢一,51～100人,https://beartail.jp,2012年6月,"['RECEIPT POST', '【BOXILEXPO】株式会社BearTail _Dr.経費精算', 'INVOICE POST', '【BOXIL EXPO】株式会社BEARTAIL＿RECEIPT POST']"
プラスワンリサーチの新型コロナ対策支援,プラスワンリサーチ株式会社,コンサルティング・専門サービス,東京都渋谷区恵比寿2-28-10shu2534（TEL03-4455-3095）,500万円,宍戸泰治,2～10人,,2012年9月,"['プラスワンリサーチのWEBアンケート作成', 'プラスワンリサーチのアンケート入力＆集計']"
TRYFUNDS MARKETING,株式会社Tryfunds,コンサルティング・専門サービス,東京都港区芝3丁目1番14号 芝公園阪神ビル5階,"1億5,828万円",丹野裕介,31～50人,,2012年9月,"['TRYFUNDS HR', 'TRYFUNDS TECHNOLOGY', 'TRYFUNDS WEB MARKETING']"
リスクモニタリング,株式会社エルテス,IT/通信/インターネット系,東京都千代田区霞が関3－2－5　霞が関ビルディング6F,"767,278,560円 （2019年4月末時点）",菅原　貴弘,51～100人,,2004年4月,[]
エフェクチュアルのオンライン評判管理対策,株式会社エフェクチュアル,IT/通信/インターネット系,東京都港区南青山３－４－７ 第７ＳＹビル５Ｆ,"255,410,000円（資本準備金を含む）",田中倫明,31～50人,,2014年11月,"['Hoshitorn', 'Googleマイビジネス運用サービス', 'Mimamorn']"
シエンプレのデジタル・クライシス対策,シエンプレ株式会社,IT/通信/インターネット系,東京都渋谷区神南1-19-14 クリスタルポイントビル 2F,非公開,佐々木寿郎,51～100人,https://www.siemple.co.jp/,2008年10月,"['FICS', '炎上保険', 'モニタリングDX']"
Mimamorn,株式会社エフェクチュアル,IT/通信/インターネット系,東京都港区南青山３－４－７ 第７ＳＹビル５Ｆ,"255,410,000円（資本準備金を含む）",田中倫明,31～50人,,2014年11月,"['エフェクチュアルのオンライン評判管理対策', 'Hoshitorn', 'Googleマイビジネス運用サービス']"
炎上リスクモニタリングサービス,株式会社リリーフサイン,IT/通信/インターネット系,東京都港区西麻布１－８－１２ＭＰＧ西麻布ビル,,,11～30人,,,[]
RPA活用支援サービス,株式会社BOD,コンサルティング・専門サービス,東京都豊島区南池袋2-49-7　池袋パークビル,1億円（資本準備金含）,田中 大善,501～1000人,https://www.bod-grp.com,2017年1月,['BOD人事給与アウトソーシングサービス']
batton,株式会社ｂａｔｔｏｎ,IT/通信/インターネット系,東京都港区海岸１丁目４番２２号,"89,000,000",川人寛徳,2～10人,https://lp.batton.cloud/,2019年8月,[]
Autoジョブ名人,ユーザックシステム株式会社,IT/通信/インターネット系,大阪府大阪市中央区瓦町１－６－１０ＪＰビル３Ｆ,"9,750万円",石井 伸郎,101～200人,https://www.usknet.com/,1971年7月,[]
WinActor,エヌ・ティ・ティ・コミュニケーションズ株式会社,IT/通信/インターネット系,東京都千代田区大手町２－３－１　大手町プレイスウエストタワー,"2,309億円",丸岡 亨,1000人以上,,1999年7月,"['Box／Box over VPN', 'Biz安否確認／一斉通報', 'Bizストレージ ファイルシェア', 'COTOHA Chat & FAQ', 'COTOHA Meeting Assist', 'Menlo Security', 'Menlo Security', 'SmartGo Staple']"
CELF RPAオプション,ＳＣＳＫ株式会社,IT/通信/インターネット系,東京都江東区豊洲３－２－２０豊洲フロント,"21,152百万円",谷原 徹,1000人以上,,1969年10月,['CELF']
RPAロボパットDX,株式会社FCEプロセスアンドテクノロジー,IT/通信/インターネット系,東京都新宿区西新宿２－１４－１　新宿NSビル１０F,3000万円,永田　純一郎,11～30人,https://fce-pat.co.jp/,2015年10月,[]
UiPath StudioX,UiPath 株式会社,IT/通信/インターネット系,東京都千代田区大手町1-6-1大手町ビルディング1階 SPACES,,長谷川　康一,201～300人,,2017年,[]
HRRobo For SAP HCM,株式会社オデッセイ,コンサルティング・専門サービス,東京都千代田区霞が関3-2-5 霞が関ビル,4000万円,秋葉 尊,11～30人,,1997年11月,[]
NOC RPAサービス (WinActor),NOCアウトソーシング＆コンサルティング株式会社,コンサルティング・専門サービス,東京都千代田区麹町5-1-1,1億円,澤登　哲也,1000人以上,,1988年11月,"['NOC給与計算アウトソーシング', 'NOC社内システム運用管理業務トータルサポートサービス', 'NOC総務アウトソーシングサービス']"
NICE APAシリーズ,株式会社アイティフォー,IT/通信/インターネット系,東京都千代田区一番町 一番町東急ビル,11億24百万円（東証第一部 4743）,東川　清,501～1000人,,1972年12月,[]
AICONIC TechnologiesのRPAコンサルティング,AICONIC Technologies株式会社,IT/通信/インターネット系,東京都港区虎ノ門4-3-20,,,11～30人,,,[]
BizteX cobit,BizteX株式会社,サービス/外食/レジャー系,東京都新宿区,,,31～50人,,,[]
パトロールロボコン,株式会社コムスクエア,IT/通信/インターネット系,東京都中央区銀座一丁目3番1号 銀座富士屋ビル4F,3億円,上嶌 靖,51～100人,,1989年11月,[]
Robotic Crowd,株式会社チュートリアル,IT/通信/インターネット系,東京都千代田区神田神保町2-11-15,3億404万1424円,福田 志郎,11～30人,https://www.roboticcrowd.com/,2014年11月,[]
DAiKO RPA Powered by おまかせRPA,大興電子通信株式会社,IT/通信/インターネット系,東京都新宿区揚場町2-1 軽子坂MNビル,19億69百万円,松山 晃一郎,501～1000人,https://www.daikodenshi.jp/,1953年12月,"['AppGuard', 'i-Compass WEB給与明細', 'PROCURESUITE', 'EdiGate／POST', 'rBOM', 'KeepData Hub', 'DAiKO OCR with AI inside', 'DD-CONNECT', 'DD-CONNECT', 'DD-CONNECT']"
JSOL AI-OCRソリューション,株式会社ＪＳＯＬ,IT/通信/インターネット系,東京都中央区晴海2-5-24,50億円,前川　雅俊,1000人以上,,2006年7月,"['Collam', 'J-Insight']"
クラウド特化型RPA導入サポート,株式会社システナ,IT/通信/インターネット系,東京都港区海岸1丁目2番20号　汐留ビルディング 14F,"15億1,375万円（2020年4月1日現在）",三浦　賢治,1000人以上,,1983年3月,"['標的型攻撃メール訓練', 'フィッシング・BEC訓練', 'Click-Learn', '在宅ワーク時・セキュリティ意識向上eラーニング', 'Zoom徹底活用トレーニング', '新ビジネス導入支援', 'チャットツール利用ヘルプデスクサポート', '自動化導入支援サービス（RPA・マクロ）', 'Azure AD 導入支援サービス', 'オンラインイベント～運営サポートサービス～', 'GIGAスクール構想サポート', 'Office 365 QA自動応答サービス（CoCobox）', 'Microsoft Teams・SharePoint管理者向け導入サポート', 'Power Automate導入・活用支援サービス']"
RaQubo,株式会社デジタルワークス,IT/通信/インターネット系,東京都品川区上大崎2-15-19　MG目黒駅前2F,,平松朋之/倉内伸幸,2～10人,,2019年7月,[]
PRO×BoT,株式会社ProVision,IT/通信/インターネット系,神奈川県横浜市西区みなとみらい2-2-1横浜ランドマークタワー40F,"8,500万円",佐藤瞳,501～1000人,,2005年4月,"['PRO×SHORE', 'PRO×cierge']"
